state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	g2001_GOV_dv	g2001_GOV_rv	g2001_GOV_tv	g2001_LTG_dv	g2001_LTG_rv	g2001_LTG_tv	g2001_ATG_dv	g2001_ATG_rv	g2001_ATG_tv
"VA"	2001	510306	51510	306	"ALEXANDRIA CITY"	"WILLIAM RAMSAY SCHOOL"	9	834	321	1155	809	312	1121	786	355	1141
"VA"	2001	510307	51510	307	"ALEXANDRIA CITY"	"SOUTH PORT"	9	1054	449	1503	1043	440	1483	958	528	1486
"VA"	2001	515001	51515	1	"BEDFORD CITY"	"WARD ONE"	9	606	509	1115	513	527	1040	378	692	1070
"VA"	2001	515002	51515	2	"BEDFORD CITY"	"WARD TWO"	9	425	238	663	364	249	613	284	330	614
"VA"	2001	520001	51520	1	"BRISTOL CITY"	"FIRST WARD"	9	358	428	786	349	398	747	155	618	773
"VA"	2001	520002	51520	2	"BRISTOL CITY"	"SECOND WARD"	9	634	604	1238	607	582	1189	254	976	1230
"VA"	2001	520003	51520	3	"BRISTOL CITY"	"THIRD WARD"	1	370	282	652	374	244	618	205	435	640
"VA"	2001	520004	51520	4	"BRISTOL CITY"	"FOURTH WARD"	1	702	892	1594	668	863	1531	281	1284	1565
"VA"	2001	530001	51530	1	"BUENA VISTA CITY"	"FIRST WARD"	1	504	324	828	441	316	757	315	471	786
"VA"	2001	530002	51530	2	"BUENA VISTA CITY"	"SECOND WARD"	1	349	248	597	302	257	559	246	328	574
"VA"	2001	540101	51540	101	"CHARLOTTESVILLE CITY"	"RECREATION"	1	1346	461	1807	1262	449	1711	1155	650	1805
"VA"	2001	540102	51540	102	"CHARLOTTESVILLE CITY"	"CLARK"	1	593	208	801	539	208	747	502	308	810
"VA"	2001	540201	51540	201	"CHARLOTTESVILLE CITY"	"CARVER"	1	612	154	766	568	159	727	567	199	766
"VA"	2001	540202	51540	202	"CHARLOTTESVILLE CITY"	"WALKER"	1	1097	490	1587	1047	496	1543	887	698	1585
"VA"	2001	540301	51540	301	"CHARLOTTESVILLE CITY"	"BENJAMIN TONSLER"	1	450	66	516	425	61	486	424	84	508
"VA"	2001	540302	51540	302	"CHARLOTTESVILLE CITY"	"JEFFERSON PARK"	1	1164	436	1600	1020	422	1442	991	626	1617
"VA"	2001	540401	51540	401	"CHARLOTTESVILLE CITY"	"VENABLE"	1	805	278	1083	726	296	1022	701	385	1086
"VA"	2001	540402	51540	402	"CHARLOTTESVILLE CITY"	"ALUMNI HALL"	1	489	139	628	428	151	579	422	218	640
"VA"	2001	550001	51550	1	"CHESAPEAKE CITY"	"GREAT BRIDGE"	1	465	809	1274	447	784	1231	295	963	1258
"VA"	2001	550002	51550	2	"CHESAPEAKE CITY"	"BETHEL"	8	299	631	930	274	622	896	204	712	916
"VA"	2001	550003	51550	3	"CHESAPEAKE CITY"	"CAMELOT"	8	1309	310	1619	1269	295	1564	1296	309	1605
"VA"	2001	550004	51550	4	"CHESAPEAKE CITY"	"CHURCHLAND"	8	486	814	1300	457	802	1259	279	1014	1293
"VA"	2001	550005	51550	5	"CHESAPEAKE CITY"	"CRESTWOOD"	8	1433	680	2113	1361	647	2008	1277	798	2075
"VA"	2001	550007	51550	7	"CHESAPEAKE CITY"	"GREENBRIER"	8	794	1189	1983	763	1170	1933	604	1366	1970
"VA"	2001	550008	51550	8	"CHESAPEAKE CITY"	"SOUTH NORFOLK RECREATION"	8	444	627	1071	433	579	1012	338	714	1052
"VA"	2001	550009	51550	9	"CHESAPEAKE CITY"	"BELLS MILL"	8	475	902	1377	449	900	1349	303	1068	1371
"VA"	2001	550010	51550	10	"CHESAPEAKE CITY"	"OSCAR SMITH SCHOOL"	8	217	315	532	210	303	513	142	382	524
"VA"	2001	550011	51550	11	"CHESAPEAKE CITY"	"GENEVA PARK"	8	337	481	818	329	455	784	247	567	814
"VA"	2001	550012	51550	12	"CHESAPEAKE CITY"	"GEORGETOWN"	8	1420	525	1945	1392	476	1868	1338	574	1912
"VA"	2001	550013	51550	13	"CHESAPEAKE CITY"	"GILMERTON"	8	323	534	857	310	508	818	254	595	849
"VA"	2001	550014	51550	14	"CHESAPEAKE CITY"	"GRASSFIELD"	8	64	142	206	59	135	194	45	154	199
"VA"	2001	550015	51550	15	"CHESAPEAKE CITY"	"B M WILLIAMS"	8	483	465	948	468	435	903	413	521	934
"VA"	2001	550016	51550	16	"CHESAPEAKE CITY"	"HICKORY GROVE"	8	457	913	1370	450	883	1333	307	1060	1367
"VA"	2001	550017	51550	17	"CHESAPEAKE CITY"	"INDIAN CREEK"	8	233	423	656	227	411	638	180	471	651
"VA"	2001	550018	51550	18	"CHESAPEAKE CITY"	"INDIAN RIVER"	8	322	300	622	310	289	599	264	351	615
"VA"	2001	550019	51550	19	"CHESAPEAKE CITY"	"JOLIFF ONE"	8	262	436	698	237	446	683	157	543	700
"VA"	2001	550020	51550	20	"CHESAPEAKE CITY"	"E W CHITTUM SCHOOL"	8	795	644	1439	766	611	1377	680	738	1418
"VA"	2001	550021	51550	21	"CHESAPEAKE CITY"	"FELLOWSHIP"	8	381	544	925	357	549	906	242	681	923
"VA"	2001	550022	51550	22	"CHESAPEAKE CITY"	"NORFOLK HIGHLANDS"	8	259	468	727	257	435	692	181	530	711
"VA"	2001	550023	51550	23	"CHESAPEAKE CITY"	"OAK GROVE"	8	734	1139	1873	716	1084	1800	564	1294	1858
"VA"	2001	550024	51550	24	"CHESAPEAKE CITY"	"OAKLETTE"	8	371	557	928	372	527	899	322	592	914
"VA"	2001	550025	51550	25	"CHESAPEAKE CITY"	"ST JULIANS"	5	119	233	352	123	219	342	77	277	354
"VA"	2001	550026	51550	26	"CHESAPEAKE CITY"	"JOHNSON PARK"	5	182	181	363	181	166	347	163	196	359
"VA"	2001	550027	51550	27	"CHESAPEAKE CITY"	"SILVERWOOD"	9	628	881	1509	573	904	1477	399	1110	1509
"VA"	2001	550028	51550	28	"CHESAPEAKE CITY"	"SUNRAY I"	9	36	85	121	32	83	115	22	98	120
"VA"	2001	550029	51550	29	"CHESAPEAKE CITY"	"TANGLEWOOD"	9	329	715	1044	348	668	1016	220	817	1037
"VA"	2001	550030	51550	30	"CHESAPEAKE CITY"	"SOUTH NORFOLK"	9	377	29	406	360	24	384	370	24	394
"VA"	2001	550031	51550	31	"CHESAPEAKE CITY"	"CARVER SCHOOL"	6	772	178	950	723	174	897	710	217	927
"VA"	2001	550032	51550	32	"CHESAPEAKE CITY"	"PROVIDENCE"	6	823	98	921	769	77	846	809	89	898
"VA"	2001	550033	51550	33	"CHESAPEAKE CITY"	"WESTOVER"	5	236	374	610	217	359	576	167	442	609
"VA"	2001	550034	51550	34	"CHESAPEAKE CITY"	"HICKORY MIDDLE SCHOOL PRECINCT"	5	806	1854	2660	777	1813	2590	510	2131	2641
"VA"	2001	550035	51550	35	"CHESAPEAKE CITY"	"TAYLOR ROAD"	5	803	481	1284	763	480	1243	680	597	1277
"VA"	2001	550036	51550	36	"CHESAPEAKE CITY"	"GREAT BRIDGE BAPTIST CHURCH"	5	504	1137	1641	494	1109	1603	339	1294	1633
"VA"	2001	550037	51550	37	"CHESAPEAKE CITY"	"BRIDGETOWN"	5	629	1270	1899	577	1274	1851	415	1473	1888
"VA"	2001	550038	51550	38	"CHESAPEAKE CITY"	"BAILEY CREEK"	5	242	475	717	233	466	699	146	572	718
"VA"	2001	550039	51550	39	"CHESAPEAKE CITY"	"LAKE DRUMMOND"	5	179	330	509	172	329	501	115	391	506
"VA"	2001	550040	51550	40	"CHESAPEAKE CITY"	"RIVER BIRCH"	5	567	722	1289	562	700	1262	446	839	1285
"VA"	2001	550041	51550	41	"CHESAPEAKE CITY"	"JOHN T WEST"	4	969	667	1636	941	651	1592	857	759	1616
"VA"	2001	550042	51550	42	"CHESAPEAKE CITY"	"PARKWAYS"	4	767	702	1469	752	685	1437	648	814	1462
"VA"	2001	550043	51550	43	"CHESAPEAKE CITY"	"PLEASANT CROSSING"	4	615	1330	1945	581	1305	1886	363	1567	1930
"VA"	2001	550044	51550	44	"CHESAPEAKE CITY"	"NANSEMOND"	4	224	298	522	220	292	512	160	358	518
"VA"	2001	550045	51550	45	"CHESAPEAKE CITY"	"SUNRAY II"	4	233	147	380	234	126	360	201	170	371
"VA"	2001	550046	51550	46	"CHESAPEAKE CITY"	"BELLS MILL II"	4	397	409	806	369	406	775	294	498	792
"VA"	2001	550047	51550	47	"CHESAPEAKE CITY"	"GREEN SEA"	4	327	594	921	304	594	898	192	723	915
"VA"	2001	570001	51570	1	"COLONIAL HEIGHTS CITY"	"FIRST"	4	255	466	721	302	410	712	157	564	721
"VA"	2001	570002	51570	2	"COLONIAL HEIGHTS CITY"	"SECOND"	4	288	557	845	344	489	833	161	685	846
"VA"	2001	570003	51570	3	"COLONIAL HEIGHTS CITY"	"THIRD"	4	373	721	1094	404	674	1078	190	891	1081
"VA"	2001	570004	51570	4	"COLONIAL HEIGHTS CITY"	"FOURTH"	4	417	897	1314	477	824	1301	179	1125	1304
"VA"	2001	570005	51570	5	"COLONIAL HEIGHTS CITY"	"FIFTH"	4	382	917	1299	423	864	1287	147	1147	1294
"VA"	2001	580101	51580	101	"COVINGTON CITY"	"PRECINCT 1-1"	4	145	98	243	123	97	220	78	140	218
"VA"	2001	580201	51580	201	"COVINGTON CITY"	"PRECINCT 2-1"	4	144	66	210	118	68	186	88	110	198
"VA"	2001	580301	51580	301	"COVINGTON CITY"	"PRECINCT 3-1"	4	185	60	245	161	54	215	155	70	225
"VA"	2001	580401	51580	401	"COVINGTON CITY"	"PRECINCT 4-1"	4	308	202	510	260	228	488	191	307	498
"VA"	2001	580501	51580	501	"COVINGTON CITY"	"PRECINCT 5-1"	4	289	171	460	235	187	422	157	278	435
"VA"	2001	590001	51590	1	"DANVILLE CITY"	"WARD ONE"	4	235	9	244	206	3	209	217	6	223
"VA"	2001	590002	51590	2	"DANVILLE CITY"	"WARD TWO"	4	317	203	520	274	197	471	235	253	488
"VA"	2001	590003	51590	3	"DANVILLE CITY"	"WARD THREE"	4	352	21	373	325	16	341	330	27	357
"VA"	2001	590004	51590	4	"DANVILLE CITY"	"WARD FOUR"	4	683	748	1431	559	740	1299	434	907	1341
"VA"	2001	590005	51590	5	"DANVILLE CITY"	"WARD FIVE"	4	256	235	491	195	249	444	130	328	458
"VA"	2001	590006	51590	6	"DANVILLE CITY"	"WARD SIX"	4	365	66	431	325	64	389	338	79	417
"VA"	2001	590007	51590	7	"DANVILLE CITY"	"WARD SEVEN"	4	530	138	668	466	129	595	470	168	638
"VA"	2001	590008	51590	8	"DANVILLE CITY"	"WARD EIGHT"	4	320	402	722	258	370	628	212	466	678
"VA"	2001	590009	51590	9	"DANVILLE CITY"	"WARD NINE"	4	334	227	561	273	194	467	244	274	518
"VA"	2001	590010	51590	10	"DANVILLE CITY"	"WARD TEN"	4	406	494	900	333	479	812	263	584	847
"VA"	2001	590011	51590	11	"DANVILLE CITY"	"WARD ELEVEN"	4	672	472	1144	588	464	1052	527	566	1093
"VA"	2001	590012	51590	12	"DANVILLE CITY"	"WARD TWELVE"	4	650	663	1313	569	605	1174	490	756	1246
"VA"	2001	590013	51590	13	"DANVILLE CITY"	"WARD THIRTEEN"	4	586	439	1025	468	454	922	407	562	969
"VA"	2001	590014	51590	14	"DANVILLE CITY"	"WARD FOURTEEN"	4	200	7	207	184	3	187	187	8	195
"VA"	2001	590015	51590	15	"DANVILLE CITY"	"WARD FIFTEEN"	4	444	507	951	352	512	864	309	596	905
"VA"	2001	590016	51590	16	"DANVILLE CITY"	"WARD SIXTEEN"	4	458	685	1143	347	682	1029	268	798	1066
"VA"	2001	590017	51590	17	"DANVILLE CITY"	"WARD SEVENTEEN"	4	388	640	1028	285	642	927	198	761	959
"VA"	2001	595101	51595	101	"EMPORIA CITY"	"PRECINCT 1-1"	4	207	56	263	193	54	247	182	70	252
"VA"	2001	595201	51595	201	"EMPORIA CITY"	"PRECINCT 2-1"	4	105	15	120	102	12	114	102	15	117
"VA"	2001	595301	51595	301	"EMPORIA CITY"	"PRECINCT 3-1"	4	204	230	434	186	227	413	117	300	417
"VA"	2001	595401	51595	401	"EMPORIA CITY"	"PRECINCT 4-1"	4	234	295	529	213	288	501	125	395	520
"VA"	2001	595501	51595	501	"EMPORIA CITY"	"PRECINCT 5-1"	4	162	20	182	149	13	162	151	21	172
"VA"	2001	600001	51600	1	"FAIRFAX CITY"	"ONE"	4	479	376	855	460	375	835	408	450	858
"VA"	2001	600002	51600	2	"FAIRFAX CITY"	"TWO"	4	549	572	1121	542	559	1101	443	662	1105
"VA"	2001	600003	51600	3	"FAIRFAX CITY"	"THREE"	4	693	590	1283	667	598	1265	580	697	1277
"VA"	2001	600004	51600	4	"FAIRFAX CITY"	"FOUR"	4	568	543	1111	565	538	1103	479	630	1109
"VA"	2001	600005	51600	5	"FAIRFAX CITY"	"FIVE"	4	540	506	1046	522	498	1020	447	590	1037
"VA"	2001	600006	51600	6	"FAIRFAX CITY"	"SIX"	4	512	506	1018	476	522	998	411	603	1014
"VA"	2001	610001	51610	1	"FALLS CHURCH CITY"	"FIRST WARD"	4	632	309	941	619	310	929	597	344	941
"VA"	2001	610002	51610	2	"FALLS CHURCH CITY"	"SECOND WARD"	4	481	222	703	470	225	695	441	259	700
"VA"	2001	610003	51610	3	"FALLS CHURCH CITY"	"THIRD WARD"	4	403	233	636	399	224	623	375	257	632
"VA"	2001	610004	51610	4	"FALLS CHURCH CITY"	"FOURTH WARD"	4	543	288	831	530	281	811	486	337	823
"VA"	2001	610005	51610	5	"FALLS CHURCH CITY"	"FIFTH WARD"	4	426	216	642	425	208	633	391	252	643
"VA"	2001	620101	51620	101	"FRANKLIN CITY"	"PRECINCT 1-1"	4	319	305	624	275	330	605	152	451	603
"VA"	2001	620201	51620	201	"FRANKLIN CITY"	"PRECINCT 2-1"	4	282	289	571	240	320	560	155	413	568
"VA"	2001	620301	51620	301	"FRANKLIN CITY"	"PRECINCT 3-1"	4	289	30	319	283	25	308	274	39	313
"VA"	2001	620401	51620	401	"FRANKLIN CITY"	"PRECINCT 4-1"	4	196	11	207	194	11	205	192	12	204
"VA"	2001	620501	51620	501	"FRANKLIN CITY"	"PRECINCT 5-1"	4	156	18	174	155	10	165	143	16	159
"VA"	2001	620601	51620	601	"FRANKLIN CITY"	"PRECINCT 6-1"	4	192	128	320	181	133	314	137	181	318
"VA"	2001	630101	51630	201	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT TWO"	9	603	369	972	577	376	953	453	512	965
"VA"	2001	630201	51630	401	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT FOUR"	9	791	245	1036	754	245	999	686	331	1017
"VA"	2001	630301	51630	301	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT THREE"	9	763	644	1407	730	637	1367	576	821	1397
"VA"	2001	630401	51630	101	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT ONE"	6	470	353	823	458	343	801	380	440	820
"VA"	2001	640001	51640	1	"GALAX CITY"	"EAST"	9	381	320	701	327	337	664	238	435	673
"VA"	2001	640002	51640	2	"GALAX CITY"	"NORTH"	5	229	202	431	206	215	421	131	292	423
"VA"	2001	640003	51640	3	"GALAX CITY"	"SOUTH"	5	256	211	467	229	221	450	156	298	454
"VA"	2001	650101	51650	101	"HAMPTON CITY"	"ABERDEEN"	5	943	193	1136	906	171	1077	843	251	1094
"VA"	2001	650102	51650	102	"HAMPTON CITY"	"BASSETTE"	5	948	103	1051	916	77	993	879	133	1012
"VA"	2001	650103	51650	103	"HAMPTON CITY"	"CITY HALL"	5	540	120	660	524	116	640	469	176	645
"VA"	2001	650104	51650	104	"HAMPTON CITY"	"COOPER"	5	790	284	1074	786	263	1049	695	354	1049
"VA"	2001	650105	51650	105	"HAMPTON CITY"	"EAST HAMPTON"	5	358	166	524	343	162	505	271	243	514
"VA"	2001	650108	51650	108	"HAMPTON CITY"	"PEMBROKE"	5	901	181	1082	868	167	1035	806	248	1054
"VA"	2001	650109	51650	109	"HAMPTON CITY"	"PHENIX"	5	1271	120	1391	1213	91	1304	1221	131	1352
"VA"	2001	650110	51650	110	"HAMPTON CITY"	"PHOEBUS"	5	135	75	210	130	72	202	97	108	205
"VA"	2001	650112	51650	112	"HAMPTON CITY"	"SMITH"	5	1167	455	1622	1132	426	1558	1034	564	1598
"VA"	2001	650113	51650	113	"HAMPTON CITY"	"SYMS"	5	322	375	697	301	374	675	176	506	682
"VA"	2001	650115	51650	115	"HAMPTON CITY"	"WYTHE"	5	485	366	851	444	372	816	322	507	829
"VA"	2001	650201	51650	201	"HAMPTON CITY"	"BOOKER"	4	680	696	1376	622	700	1322	440	925	1365
"VA"	2001	650203	51650	203	"HAMPTON CITY"	"BURBANK"	4	477	468	945	446	473	919	349	590	939
"VA"	2001	650204	51650	204	"HAMPTON CITY"	"FORREST"	4	481	367	848	450	372	822	366	467	833
"VA"	2001	650208	51650	208	"HAMPTON CITY"	"KRAFT"	11	911	830	1741	887	830	1717	717	1009	1726
"VA"	2001	650209	51650	209	"HAMPTON CITY"	"LANGLEY"	11	501	439	940	465	430	895	341	583	924
"VA"	2001	650212	51650	212	"HAMPTON CITY"	"BETHEL"	8	995	545	1540	967	542	1509	868	668	1536
"VA"	2001	650213	51650	213	"HAMPTON CITY"	"PHILLIPS"	8	944	975	1919	857	1006	1863	649	1259	1908
"VA"	2001	650214	51650	214	"HAMPTON CITY"	"TUCKER CAPPS"	8	693	664	1357	671	647	1318	513	827	1340
"VA"	2001	650215	51650	215	"HAMPTON CITY"	"TYLER"	8	138	55	193	135	48	183	118	67	185
"VA"	2001	650216	51650	216	"HAMPTON CITY"	"SANDY BOTTOM"	4	403	244	647	379	251	630	346	294	640
"VA"	2001	660101	51660	101	"HARRISONBURG CITY"	"NORTHEAST"	4	593	676	1269	526	696	1222	422	824	1246
"VA"	2001	660103	51660	103	"HARRISONBURG CITY"	"SOUTHEAST"	4	925	850	1775	807	914	1721	668	1080	1748
"VA"	2001	660201	51660	201	"HARRISONBURG CITY"	"NORTHWEST"	4	741	817	1558	665	845	1510	541	995	1536
"VA"	2001	660202	51660	202	"HARRISONBURG CITY"	"SOUTHWEST"	4	724	862	1586	632	904	1536	518	1047	1565
"VA"	2001	670101	51670	101	"HOPEWELL CITY"	"WARD ONE"	4	268	312	580	271	266	537	171	378	549
"VA"	2001	670201	51670	201	"HOPEWELL CITY"	"WARD TWO"	1	326	76	402	281	67	348	285	93	378
"VA"	2001	670301	51670	301	"HOPEWELL CITY"	"WARD THREE"	1	367	603	970	392	498	890	198	706	904
"VA"	2001	670401	51670	401	"HOPEWELL CITY"	"WARD FOUR"	1	381	549	930	386	479	865	216	665	881
"VA"	2001	670501	51670	501	"HOPEWELL CITY"	"WARD FIVE"	1	399	534	933	443	428	871	206	657	863
"VA"	2001	670701	51670	701	"HOPEWELL CITY"	"WARD SEVEN"	9	340	306	646	327	264	591	227	374	601
"VA"	2001	680101	51680	101	"LYNCHBURG CITY"	"FIRST WARD FIRST PRECINCT"	3	869	860	1729	789	893	1682	625	1091	1716
"VA"	2001	680102	51680	102	"LYNCHBURG CITY"	"FIRST WARD SECOND PRECINCT"	3	736	794	1530	630	873	1503	438	1065	1503
"VA"	2001	680103	51680	103	"LYNCHBURG CITY"	"FIRST WARD THIRD PRECINCT"	3	606	637	1243	534	667	1201	379	845	1224
"VA"	2001	680104	51680	104	"LYNCHBURG CITY"	"FIRST WARD FOURTH PRECINCT"	3	356	256	612	329	274	603	271	333	604
"VA"	2001	680105	51680	105	"LYNCHBURG CITY"	"FIRST WARD FIFTH PRECINCT"	2	471	370	841	435	384	819	351	481	832
"VA"	2001	680201	51680	201	"LYNCHBURG CITY"	"SECOND WARD FIRST PRECINCT"	3	872	98	970	838	95	933	832	119	951
"VA"	2001	680202	51680	202	"LYNCHBURG CITY"	"SECOND WARD SECOND PRECINCT"	3	1106	156	1262	1072	143	1215	1021	206	1227
"VA"	2001	680203	51680	203	"LYNCHBURG CITY"	"SECOND WARD THIRD PRECINCT"	3	113	59	172	109	52	161	101	69	170
"VA"	2001	680301	51680	301	"LYNCHBURG CITY"	"THIRD WARD FIRST PRECINCT"	2	372	402	774	341	402	743	289	478	767
"VA"	2001	680302	51680	302	"LYNCHBURG CITY"	"THIRD WARD SECOND PRECINCT"	3	200	180	380	190	172	362	141	227	368
"VA"	2001	680303	51680	303	"LYNCHBURG CITY"	"THIRD WARD THIRD PRECINCT"	2	363	427	790	339	428	767	237	538	775
"VA"	2001	680304	51680	304	"LYNCHBURG CITY"	"THIRD WARD FOURTH PRECINCT"	3	338	395	733	303	409	712	236	486	722
"VA"	2001	680305	51680	305	"LYNCHBURG CITY"	"THIRD WARD FIFTH PRECINCT"	2	361	506	867	330	515	845	230	628	858
"VA"	2001	680401	51680	401	"LYNCHBURG CITY"	"FOURTH WARD FIRST PRECINCT"	2	497	707	1204	434	748	1182	330	864	1194
"VA"	2001	680402	51680	402	"LYNCHBURG CITY"	"FOURTH WARD SECOND PRECINCT"	3	328	512	840	299	513	812	228	605	833
"VA"	2001	680403	51680	403	"LYNCHBURG CITY"	"FOURTH WARD THIRD PRECINCT"	2	623	707	1330	545	734	1279	442	860	1302
"VA"	2001	680404	51680	404	"LYNCHBURG CITY"	"FOURTH WARD FOURTH PRECINCT"	3	848	847	1695	738	915	1653	545	1123	1668
"VA"	2001	683001	51685	1	"MANASSAS PARK CITY"	"PRECINCT ONE"	2	691	790	1481	593	786	1379	551	860	1411
"VA"	2001	683002	51683	2	"MANASSAS CITY"	"WEEMS"	1	612	755	1367	552	763	1315	524	817	1341
"VA"	2001	683003	51683	3	"MANASSAS CITY"	"METZ"	2	511	596	1107	471	605	1076	440	656	1096
"VA"	2001	683004	51683	4	"MANASSAS CITY"	"HAYDON"	3	593	700	1293	554	702	1256	473	791	1264
"VA"	2001	683005	51683	5	"MANASSAS CITY"	"BALDWIN"	2	531	539	1070	490	526	1016	446	590	1036
"VA"	2001	685001	51683	1	"MANASSAS CITY"	"DEAN"	2	676	851	1527	604	878	1482	532	972	1504
"VA"	2001	690001	51690	1	"MARTINSVILLE CITY"	"PRECINCT #1"		414	12	426	373	17	390	379	19	398
"VA"	2001	690002	51690	2	"MARTINSVILLE CITY"	"PRECINCT #2"	1	448	249	697	366	298	664	292	380	672
"VA"	2001	690003	51690	3	"MARTINSVILLE CITY"	"PRECINCT #3"	2	306	169	475	277	182	459	223	245	468
"VA"	2001	690004	51690	4	"MARTINSVILLE CITY"	"PRECINCT #4"	1	558	209	767	487	230	717	391	339	730
"VA"	2001	690005	51690	5	"MARTINSVILLE CITY"	"PRECINCT #5"		710	637	1347	594	731	1325	346	993	1339
"VA"	2001	690006	51690	6	"MARTINSVILLE CITY"	"PRECINCT #6"	1	242	6	248	225	6	231	229	6	235
"VA"	2001	700101	51700	101	"NEWPORT NEWS CITY"	"DENBIGH"	2	1097	365	1462	1074	350	1424	996	446	1442
"VA"	2001	700102	51700	102	"NEWPORT NEWS CITY"	"EPES"	1	534	356	890	523	345	868	457	428	885
"VA"	2001	700103	51700	103	"NEWPORT NEWS CITY"	"JENKINS"	3	422	435	857	381	445	826	285	562	847
"VA"	2001	700104	51700	104	"NEWPORT NEWS CITY"	"MCINTOSH"	1	925	435	1360	910	419	1329	823	523	1346
"VA"	2001	700105	51700	105	"NEWPORT NEWS CITY"	"OYSTER POINT"	6	172	168	340	157	176	333	117	215	332
"VA"	2001	700106	51700	106	"NEWPORT NEWS CITY"	"RESERVOIR"	6	673	468	1141	664	450	1114	569	564	1133
"VA"	2001	700107	51700	107	"NEWPORT NEWS CITY"	"RICHNECK"	6	531	403	934	518	396	914	424	494	918
"VA"	2001	700109	51700	109	"NEWPORT NEWS CITY"	"WINDSOR"	4	488	385	873	470	386	856	374	493	867
"VA"	2001	700201	51700	201	"NEWPORT NEWS CITY"	"BLAND"	4	85	56	141	82	57	139	72	68	140
"VA"	2001	700202	51700	202	"NEWPORT NEWS CITY"	"BOULEVARD"	4	471	593	1064	433	592	1025	282	770	1052
"VA"	2001	700203	51700	203	"NEWPORT NEWS CITY"	"CHARLES"	4	692	871	1563	636	896	1532	460	1088	1548
"VA"	2001	700204	51700	204	"NEWPORT NEWS CITY"	"WELLESELY"				0						
"VA"	2001	700205	51700	205	"NEWPORT NEWS CITY"	"DEEP CREEK"	4	546	820	1366	485	839	1324	295	1047	1342
"VA"	2001	700208	51700	208	"NEWPORT NEWS CITY"	"HIDENWOOD"	6	458	524	982	388	547	935	206	750	956
"VA"	2001	700209	51700	209	"NEWPORT NEWS CITY"	"HILTON"	6	564	573	1137	514	584	1098	313	800	1113
"VA"	2001	700210	51700	210	"NEWPORT NEWS CITY"	"NELSON"	6	888	1018	1906	805	1062	1867	581	1303	1884
"VA"	2001	700211	51700	211	"NEWPORT NEWS CITY"	"PALMER"	6	397	366	763	359	389	748	262	491	753
"VA"	2001	700212	51700	212	"NEWPORT NEWS CITY"	"RIVERSIDE"	6	432	571	1003	392	577	969	205	778	983
"VA"	2001	700213	51700	213	"NEWPORT NEWS CITY"	"SANFORD"	6	228	382	610	206	381	587	120	478	598
"VA"	2001	700216	51700	216	"NEWPORT NEWS CITY"	"YATES"	6	386	420	806	358	428	786	235	566	801
"VA"	2001	700217	51700	217	"NEWPORT NEWS CITY"	"RIVERVIEW"	6	520	631	1151	451	662	1113	312	821	1133
"VA"	2001	700218	51700	218	"NEWPORT NEWS CITY"	"KILN CREEK"	6	812	805	1617	790	808	1598	566	1050	1616
"VA"	2001	700219	51700	219	"NEWPORT NEWS CITY"	"DEER PARK"	6	91	153	244	72	163	235	53	188	241
"VA"	2001	700302	51700	302	"NEWPORT NEWS CITY"	"BRIARFIELD"	6	371	187	558	350	176	526	311	230	541
"VA"	2001	700303	51700	303	"NEWPORT NEWS CITY"	"CARVER"	6	411	137	548	392	140	532	363	178	541
"VA"	2001	700304	51700	304	"NEWPORT NEWS CITY"	"CHESTNUT"	6	405	22	427	397	15	412	390	20	410
"VA"	2001	700305	51700	305	"NEWPORT NEWS CITY"	"DOWNTOWN"	6	140	56	196	139	48	187	131	65	196
"VA"	2001	700306	51700	306	"NEWPORT NEWS CITY"	"DUNBAR"	10	222	12	234	212	9	221	206	16	222
"VA"	2001	700307	51700	307	"NEWPORT NEWS CITY"	"HUNTINGTON"	10	279	10	289	269	11	280	268	14	282
"VA"	2001	700308	51700	308	"NEWPORT NEWS CITY"	"JEFFERSON"	10	462	11	473	454	10	464	457	9	466
"VA"	2001	700309	51700	309	"NEWPORT NEWS CITY"	"MAGRUDER"	10	463	24	487	447	12	459	446	24	470
"VA"	2001	700310	51700	310	"NEWPORT NEWS CITY"	"MARSHALL"	10	431	13	444	412	14	426	413	18	431
"VA"	2001	700311	51700	311	"NEWPORT NEWS CITY"	"NEWMARKET"	10	658	322	980	660	283	943	575	379	954
"VA"	2001	700312	51700	312	"NEWPORT NEWS CITY"	"NEWSOME PARK"	10	306	28	334	297	16	313	305	21	326
"VA"	2001	700313	51700	313	"NEWPORT NEWS CITY"	"REED"	5	746	45	791	739	28	767	730	46	776
"VA"	2001	700315	51700	315	"NEWPORT NEWS CITY"	"SEDGEFIELD"	5	288	463	751	277	452	729	182	559	741
"VA"	2001	700316	51700	316	"NEWPORT NEWS CITY"	"SOUTH MORRISON"	3	280	19	299	269	7	276	267	16	283
"VA"	2001	700318	51700	318	"NEWPORT NEWS CITY"	"WILSON"	3	471	62	533	465	53	518	451	68	519
"VA"	2001	710103	51710	103	"NORFOLK CITY"	"NORTHSIDE"	3	188	195	383	162	202	364	121	267	388
"VA"	2001	710105	51710	105	"NORFOLK CITY"	"TUCKER HOUSE"	1	194	29	223	188	26	214	174	48	222
