state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	g2005_GOV_dv	g2005_GOV_rv	g2005_GOV_tv	g2005_LTG_dv	g2005_LTG_rv	g2005_LTG_tv	g2005_ATG_dv	g2005_ATG_rv	g2005_ATG_tv
"VA"	2005	550026	51550	26	"CHESAPEAKE CITY"	"JOHNSON PARK"	4	203	134	337	195	139	334	190	148	338
"VA"	2005	550027	51550	27	"CHESAPEAKE CITY"	"SILVERWOOD"	4	640	764	1404	553	848	1401	562	866	1428
"VA"	2005	550028	51550	28	"CHESAPEAKE CITY"	"SUNRAY I"	4	38	79	117	31	83	114	37	84	121
"VA"	2005	550029	51550	29	"CHESAPEAKE CITY"	"TANGLEWOOD"	4	340	536	876	316	562	878	336	556	892
"VA"	2005	550030	51550	30	"CHESAPEAKE CITY"	"SOUTH NORFOLK"	4	371	24	395	361	22	383	359	24	383
"VA"	2005	550031	51550	31	"CHESAPEAKE CITY"	"CARVER SCHOOL"	4	734	184	918	705	192	897	703	194	897
"VA"	2005	550032	51550	32	"CHESAPEAKE CITY"	"PROVIDENCE"	4	820	62	882	793	56	849	795	60	855
"VA"	2005	550033	51550	33	"CHESAPEAKE CITY"	"WESTOVER"	4	200	317	517	187	326	513	192	327	519
"VA"	2005	550034	51550	34	"CHESAPEAKE CITY"	"HICKORY MIDDLE SCHOOL PRECINCT"	4	612	1128	1740	480	1216	1696	514	1245	1759
"VA"	2005	550035	51550	35	"CHESAPEAKE CITY"	"TAYLOR ROAD"	4	840	433	1273	788	451	1239	773	484	1257
"VA"	2005	550036	51550	36	"CHESAPEAKE CITY"	"GREAT BRIDGE BAPTIST CHURCH"	4	624	1073	1697	559	1156	1715	542	1189	1731
"VA"	2005	550037	51550	37	"CHESAPEAKE CITY"	"BRIDGETOWN"	4	689	1076	1765	587	1171	1758	603	1191	1794
"VA"	2005	550038	51550	38	"CHESAPEAKE CITY"	"BAILEY CREEK"	4	269	425	694	233	465	698	248	457	705
"VA"	2005	550039	51550	39	"CHESAPEAKE CITY"	"LAKE DRUMMOND"	4	181	298	479	168	322	490	158	330	488
"VA"	2005	550040	51550	40	"CHESAPEAKE CITY"	"RIVER BIRCH"	4	680	557	1237	602	625	1227	616	648	1264
"VA"	2005	550041	51550	41	"CHESAPEAKE CITY"	"JOHN T WEST"	4	1143	685	1828	1065	730	1795	1053	763	1816
"VA"	2005	550042	51550	42	"CHESAPEAKE CITY"	"PARKWAYS"	4	861	619	1480	793	664	1457	770	707	1477
"VA"	2005	550043	51550	43	"CHESAPEAKE CITY"	"PLEASANT CROSSING"	4	670	1148	1818	578	1239	1817	601	1249	1850
"VA"	2005	550044	51550	44	"CHESAPEAKE CITY"	"NANSEMOND"	4	333	275	608	302	313	615	294	325	619
"VA"	2005	550045	51550	45	"CHESAPEAKE CITY"	"SUNRAY II"	4	62	98	160	61	104	165	56	108	164
"VA"	2005	550046	51550	46	"CHESAPEAKE CITY"	"BELLS MILL II"	4	447	409	856	398	459	857	388	471	859
"VA"	2005	550047	51550	47	"CHESAPEAKE CITY"	"GREEN SEA"	4	384	507	891	333	583	916	328	588	916
"VA"	2005	550048	51550	48	"CHESAPEAKE CITY"	"JOLLIFF MIDDLE SCHOOL"	4	732	99	831	690	91	781	696	117	813
"VA"	2005	550049	51550	49	"CHESAPEAKE CITY"	"WATERWAY"	4	612	761	1373	546	821	1367	551	833	1384
"VA"	2005	550050	51550	50	"CHESAPEAKE CITY"	"RIVER WALK"	4	804	527	1331	723	589	1312	716	623	1339
"VA"	2005	550051	51550	51	"CHESAPEAKE CITY"	"COOPERS WAY"	4	478	756	1234	409	827	1236	441	823	1264
"VA"	2005	570001	51570	1	"COLONIAL HEIGHTS CITY"	"FIRST"	4	227	491	718	198	509	707	209	511	720
"VA"	2005	570002	51570	2	"COLONIAL HEIGHTS CITY"	"SECOND"	4	283	665	948	252	692	944	262	682	944
"VA"	2005	570003	51570	3	"COLONIAL HEIGHTS CITY"	"THIRD"	4	372	782	1154	342	810	1152	340	818	1158
"VA"	2005	570004	51570	4	"COLONIAL HEIGHTS CITY"	"FOURTH"	4	432	917	1349	362	952	1314	372	955	1327
"VA"	2005	570005	51570	5	"COLONIAL HEIGHTS CITY"	"FIFTH"	4	369	1074	1443	283	1132	1415	316	1110	1426
"VA"	2005	580101	51580	101	"COVINGTON CITY"	"PRECINCT 1-1"	6	130	93	223	125	94	219	182	48	230
"VA"	2005	580201	51580	201	"COVINGTON CITY"	"PRECINCT 2-1"	9	189	103	292	179	110	289	245	60	305
"VA"	2005	580301	51580	301	"COVINGTON CITY"	"PRECINCT 3-1"	9	202	48	250	194	52	246	222	30	252
"VA"	2005	580401	51580	401	"COVINGTON CITY"	"PRECINCT 4-1"	9	251	180	431	232	194	426	358	82	440
"VA"	2005	580501	51580	501	"COVINGTON CITY"	"PRECINCT 5-1"	9	250	163	413	246	174	420	334	89	423
"VA"	2005	590001	51590	1	"DANVILLE CITY"	"WARD ONE"	5	207	6	213	201	7	208	204	6	210
"VA"	2005	590002	51590	2	"DANVILLE CITY"	"WARD TWO"	5	257	151	408	239	159	398	253	149	402
"VA"	2005	590003	51590	3	"DANVILLE CITY"	"WARD THREE"	5	273	39	312	253	39	292	259	31	290
"VA"	2005	590004	51590	4	"DANVILLE CITY"	"WARD FOUR"	5	551	621	1172	500	630	1130	521	618	1139
"VA"	2005	590005	51590	5	"DANVILLE CITY"	"WARD FIVE"	5	205	204	409	183	218	401	189	207	396
"VA"	2005	590006	51590	6	"DANVILLE CITY"	"WARD SIX"	5	309	62	371	296	61	357	299	59	358
"VA"	2005	590007	51590	7	"DANVILLE CITY"	"WARD SEVEN"	5	464	105	569	463	98	561	462	103	565
"VA"	2005	590008	51590	8	"DANVILLE CITY"	"WARD EIGHT"	5	255	275	530	219	283	502	249	256	505
"VA"	2005	590009	51590	9	"DANVILLE CITY"	"WARD NINE"	5	267	203	470	235	195	430	238	196	434
"VA"	2005	590010	51590	10	"DANVILLE CITY"	"WARD TEN"	5	370	412	782	321	408	729	341	381	722
"VA"	2005	590011	51590	11	"DANVILLE CITY"	"WARD ELEVEN"	5	549	405	954	507	399	906	529	370	899
"VA"	2005	590012	51590	12	"DANVILLE CITY"	"WARD TWELVE"	5	492	538	1030	471	539	1010	497	513	1010
"VA"	2005	590013	51590	13	"DANVILLE CITY"	"WARD THIRTEEN"	5	486	371	857	446	388	834	448	383	831
"VA"	2005	590014	51590	14	"DANVILLE CITY"	"WARD FOURTEEN"	5	138	19	157	129	10	139	129	11	140
"VA"	2005	590015	51590	15	"DANVILLE CITY"	"WARD FIFTEEN"	5	388	423	811	342	421	763	360	417	777
"VA"	2005	590016	51590	16	"DANVILLE CITY"	"WARD SIXTEEN"	5	379	574	953	314	604	918	351	568	919
"VA"	2005	590017	51590	17	"DANVILLE CITY"	"WARD SEVENTEEN"	5	303	561	864	266	584	850	290	559	849
"VA"	2005	595101	51595	101	"EMPORIA CITY"	"PRECINCT 1-1"	4	173	77	250	161	74	235	145	89	234
"VA"	2005	595201	51595	201	"EMPORIA CITY"	"PRECINCT 2-1"	4	119	26	145	107	25	132	104	29	133
"VA"	2005	595301	51595	301	"EMPORIA CITY"	"PRECINCT 3-1"	4	97	185	282	83	178	261	93	171	264
"VA"	2005	595401	51595	401	"EMPORIA CITY"	"PRECINCT 4-1"	4	120	178	298	128	158	286	119	164	283
"VA"	2005	595501	51595	501	"EMPORIA CITY"	"PRECINCT 5-1"	4	125	16	141	111	13	124	109	14	123
"VA"	2005	595601	51595	601	"EMPORIA CITY"	"DISTRICT 6"	4	77	234	311	66	234	300	70	233	303
"VA"	2005	595701	51595	701	"EMPORIA CITY"	"DISTRICT 7"	4	85	99	184	78	97	175	77	95	172
"VA"	2005	600001	51600	1	"FAIRFAX CITY"	"ONE"	11	481	338	819	483	343	826	444	376	820
"VA"	2005	600002	51600	2	"FAIRFAX CITY"	"TWO"	11	538	459	997	535	465	1000	514	484	998
"VA"	2005	600003	51600	3	"FAIRFAX CITY"	"THREE"	11	799	576	1375	751	621	1372	728	643	1371
"VA"	2005	600004	51600	4	"FAIRFAX CITY"	"FOUR"	11	689	446	1135	666	461	1127	618	502	1120
"VA"	2005	600005	51600	5	"FAIRFAX CITY"	"FIVE"	11	627	382	1009	587	416	1003	562	443	1005
"VA"	2005	600006	51600	6	"FAIRFAX CITY"	"SIX"	11	511	398	909	480	420	900	465	432	897
"VA"	2005	610001	51610	1	"FALLS CHURCH CITY"	"FIRST WARD"	8	752	232	984	745	249	994	726	265	991
"VA"	2005	610002	51610	2	"FALLS CHURCH CITY"	"SECOND WARD"	8	511	195	706	494	215	709	497	213	710
"VA"	2005	610003	51610	3	"FALLS CHURCH CITY"	"THIRD WARD"	8	447	186	633	449	194	643	429	208	637
"VA"	2005	610004	51610	4	"FALLS CHURCH CITY"	"FOURTH WARD"	8	622	232	854	599	249	848	592	262	854
"VA"	2005	610005	51610	5	"FALLS CHURCH CITY"	"FIFTH WARD"	8	527	179	706	521	193	714	511	199	710
"VA"	2005	620101	51620	101	"FRANKLIN CITY"	"PRECINCT 1-1"	4	240	331	571	192	366	558	226	336	562
"VA"	2005	620201	51620	201	"FRANKLIN CITY"	"PRECINCT 2-1"	4	242	305	547	195	353	548	205	341	546
"VA"	2005	620301	51620	301	"FRANKLIN CITY"	"PRECINCT 3-1"	4	267	40	307	254	47	301	252	53	305
"VA"	2005	620401	51620	401	"FRANKLIN CITY"	"PRECINCT 4-1"	4	252	46	298	253	46	299	236	64	300
"VA"	2005	620501	51620	501	"FRANKLIN CITY"	"PRECINCT 5-1"	4	195	35	230	192	30	222	185	40	225
"VA"	2005	620601	51620	601	"FRANKLIN CITY"	"PRECINCT 6-1"	4	198	231	429	168	261	429	178	249	427
"VA"	2005	630101	51630	201	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT TWO"	1	576	348	924	542	384	926	545	386	931
"VA"	2005	630201	51630	401	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT FOUR"	1	476	95	571	454	112	566	449	112	561
"VA"	2005	630301	51630	301	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT THREE"	1	675	535	1210	643	578	1221	628	594	1222
"VA"	2005	630401	51630	101	"FREDERICKSBURG CITY"	"PRECINCT 1 - DISTRICT ONE"	1	574	406	980	525	463	988	513	477	990
"VA"	2005	630402	51630	402	"FREDERICKSBURG CITY"	"PRECINCT 2 - DISTRICT FOUR"	1	155	77	232	141	97	238	152	85	237
"VA"	2005	640001	51640	1	"GALAX CITY"	"EAST"	9	304	283	587	286	297	583	302	286	588
"VA"	2005	640002	51640	2	"GALAX CITY"	"NORTH"	9	207	202	409	193	212	405	214	198	412
"VA"	2005	640003	51640	3	"GALAX CITY"	"SOUTH"	9	186	173	359	187	175	362	204	157	361
"VA"	2005	650101	51650	101	"HAMPTON CITY"	"ABERDEEN"	3	853	187	1040	847	177	1024	807	201	1008
"VA"	2005	650102	51650	102	"HAMPTON CITY"	"BASSETTE"	3	903	73	976	856	89	945	822	113	935
"VA"	2005	650103	51650	103	"HAMPTON CITY"	"CITY HALL"	3	540	97	637	529	101	630	490	141	631
"VA"	2005	650104	51650	104	"HAMPTON CITY"	"COOPER"	3	835	227	1062	807	256	1063	794	272	1066
"VA"	2005	650105	51650	105	"HAMPTON CITY"	"EAST HAMPTON"	3	310	176	486	293	198	491	293	195	488
"VA"	2005	650106	51650	106	"HAMPTON CITY"	"ARMSTRONG"	2	752	416	1168	675	526	1201	712	489	1201
"VA"	2005	650107	51650	107	"HAMPTON CITY"	"LINDSAY"	3	712	246	958	710	241	951	678	273	951
"VA"	2005	650108	51650	108	"HAMPTON CITY"	"PEMBROKE"	3	894	191	1085	872	205	1077	835	231	1066
"VA"	2005	650109	51650	109	"HAMPTON CITY"	"PHENIX"	3	1197	88	1285	1152	110	1262	1120	131	1251
"VA"	2005	650110	51650	110	"HAMPTON CITY"	"PHOEBUS"	2	189	131	320	166	153	319	168	153	321
"VA"	2005	650111	51650	111	"HAMPTON CITY"	"HAMPTON LIBRARY"	2	275	188	463	262	217	479	252	225	477
"VA"	2005	650112	51650	112	"HAMPTON CITY"	"SMITH"	3	1077	384	1461	1045	413	1458	1012	442	1454
"VA"	2005	650113	51650	113	"HAMPTON CITY"	"SYMS"	2	335	335	670	295	382	677	311	366	677
"VA"	2005	650115	51650	115	"HAMPTON CITY"	"WYTHE"	2	444	357	801	424	390	814	423	397	820
"VA"	2005	650116	51650	116	"HAMPTON CITY"	"JONES"	3	403	117	520	380	136	516	364	154	518
"VA"	2005	650117	51650	117	"HAMPTON CITY"	"KECOUGHTAN"	2	562	236	798	537	264	801	523	280	803
"VA"	2005	650118	51650	118	"HAMPTON CITY"	"MALLORY"	3	1231	227	1458	1186	250	1436	1165	259	1424
"VA"	2005	650201	51650	201	"HAMPTON CITY"	"BOOKER"	2	663	704	1367	615	794	1409	624	788	1412
"VA"	2005	650202	51650	202	"HAMPTON CITY"	"BRYAN"	2	591	545	1136	578	574	1152	571	588	1159
"VA"	2005	650203	51650	203	"HAMPTON CITY"	"BURBANK"	2	198	162	360	178	191	369	176	194	370
"VA"	2005	650204	51650	204	"HAMPTON CITY"	"FORREST"	3	550	341	891	502	395	897	510	384	894
"VA"	2005	650208	51650	208	"HAMPTON CITY"	"KRAFT"	1	919	758	1677	883	809	1692	882	801	1683
"VA"	2005	650209	51650	209	"HAMPTON CITY"	"LANGLEY"	2	469	439	908	423	497	920	420	501	921
"VA"	2005	650212	51650	212	"HAMPTON CITY"	"BETHEL"	1	1213	521	1734	1125	614	1739	1103	630	1733
"VA"	2005	650213	51650	213	"HAMPTON CITY"	"PHILLIPS"	2	967	979	1946	885	1101	1986	905	1086	1991
"VA"	2005	650214	51650	214	"HAMPTON CITY"	"TUCKER CAPPS"	1	683	606	1289	644	660	1304	625	675	1300
"VA"	2005	650215	51650	215	"HAMPTON CITY"	"TYLER"	3	209	67	276	188	84	272	191	82	273
"VA"	2005	650216	51650	216	"HAMPTON CITY"	"SANDY BOTTOM"	1	443	262	705	427	287	714	406	304	710
"VA"	2005	660101	51660	101	"HARRISONBURG CITY"	"NORTHEAST"	6	662	672	1334	637	691	1328	651	686	1337
"VA"	2005	660102	51660	102	"HARRISONBURG CITY"	"EAST CENTRAL"	6	310	165	475	285	198	483	300	181	481
"VA"	2005	660103	51660	103	"HARRISONBURG CITY"	"SOUTHEAST"	6	752	660	1412	692	731	1423	731	692	1423
"VA"	2005	660201	51660	201	"HARRISONBURG CITY"	"NORTHWEST"	6	858	734	1592	783	780	1563	800	777	1577
"VA"	2005	660202	51660	202	"HARRISONBURG CITY"	"SOUTHWEST"	6	810	863	1673	744	922	1666	788	875	1663
"VA"	2005	670101	51670	101	"HOPEWELL CITY"	"WARD ONE"	4	262	308	570	238	322	560	245	309	554
"VA"	2005	670201	51670	201	"HOPEWELL CITY"	"WARD TWO"	4	331	81	412	314	85	399	311	86	397
"VA"	2005	670301	51670	301	"HOPEWELL CITY"	"WARD THREE"	4	331	677	1008	282	702	984	292	706	998
"VA"	2005	670401	51670	401	"HOPEWELL CITY"	"WARD FOUR"	4	386	625	1011	344	646	990	346	647	993
"VA"	2005	670501	51670	501	"HOPEWELL CITY"	"WARD FIVE"	4	343	573	916	298	600	898	287	608	895
"VA"	2005	670701	51670	701	"HOPEWELL CITY"	"WARD SEVEN"	4	273	259	532	250	275	525	253	276	529
"VA"	2005	678001	51678	1	"LEXINGTON CITY"	"LEXINGTON"	6	1038	544	1582	954	600	1554	1075	511	1586
"VA"	2005	680101	51680	101	"LYNCHBURG CITY"	"FIRST WARD FIRST PRECINCT"	6	666	756	1422	607	816	1423	600	822	1422
"VA"	2005	680102	51680	102	"LYNCHBURG CITY"	"FIRST WARD SECOND PRECINCT"	6	734	770	1504	635	881	1516	634	891	1525
"VA"	2005	680103	51680	103	"LYNCHBURG CITY"	"FIRST WARD THIRD PRECINCT"	6	627	650	1277	517	760	1277	539	746	1285
"VA"	2005	680104	51680	104	"LYNCHBURG CITY"	"FIRST WARD FOURTH PRECINCT"	6	286	224	510	264	248	512	253	256	509
"VA"	2005	680105	51680	105	"LYNCHBURG CITY"	"FIRST WARD FIFTH PRECINCT"	6	521	333	854	472	390	862	481	377	858
"VA"	2005	680201	51680	201	"LYNCHBURG CITY"	"SECOND WARD FIRST PRECINCT"	6	868	234	1102	837	245	1082	833	249	1082
"VA"	2005	680202	51680	202	"LYNCHBURG CITY"	"SECOND WARD SECOND PRECINCT"	6	644	103	747	622	122	744	614	120	734
"VA"	2005	680203	51680	203	"LYNCHBURG CITY"	"SECOND WARD THIRD PRECINCT"	6	274	72	346	274	65	339	267	70	337
"VA"	2005	680301	51680	301	"LYNCHBURG CITY"	"THIRD WARD FIRST PRECINCT"	6	305	321	626	280	343	623	280	342	622
"VA"	2005	680302	51680	302	"LYNCHBURG CITY"	"THIRD WARD SECOND PRECINCT"	6	156	147	303	147	158	305	150	155	305
"VA"	2005	680303	51680	303	"LYNCHBURG CITY"	"THIRD WARD THIRD PRECINCT"	6	296	369	665	268	399	667	269	402	671
"VA"	2005	680304	51680	304	"LYNCHBURG CITY"	"THIRD WARD FOURTH PRECINCT"	6	308	369	677	280	394	674	284	392	676
"VA"	2005	680305	51680	305	"LYNCHBURG CITY"	"THIRD WARD FIFTH PRECINCT"	6	310	526	836	276	574	850	286	563	849
"VA"	2005	680401	51680	401	"LYNCHBURG CITY"	"FOURTH WARD FIRST PRECINCT"	6	590	888	1478	532	953	1485	544	941	1485
"VA"	2005	680402	51680	402	"LYNCHBURG CITY"	"FOURTH WARD SECOND PRECINCT"	6	313	442	755	273	469	742	283	462	745
"VA"	2005	680403	51680	403	"LYNCHBURG CITY"	"FOURTH WARD THIRD PRECINCT"	6	592	685	1277	528	746	1274	535	744	1279
"VA"	2005	680404	51680	404	"LYNCHBURG CITY"	"FOURTH WARD FOURTH PRECINCT"	6	573	562	1135	506	639	1145	500	642	1142
"VA"	2005	683001	51685	1	"MANASSAS PARK CITY"	"PRECINCT ONE"	10	291	386	677	293	385	678	281	393	674
"VA"	2005	683001	51683	1	"MANASSAS CITY"	"DEAN"	10	706	882	1588	663	946	1609	685	921	1606
"VA"	2005	683002	51685	2	"MANASSAS PARK CITY"	"PRECINCT TWO"	10	319	323	642	312	334	646	301	343	644
"VA"	2005	683002	51683	2	"MANASSAS CITY"	"WEEMS"	10	553	653	1206	526	681	1207	513	696	1209
"VA"	2005	683003	51683	3	"MANASSAS CITY"	"METZ"	10	559	605	1164	524	634	1158	518	642	1160
"VA"	2005	683004	51683	4	"MANASSAS CITY"	"HAYDON"	10	677	712	1389	648	750	1398	635	759	1394
"VA"	2005	683005	51683	5	"MANASSAS CITY"	"BALDWIN"	10	555	545	1100	551	550	1101	543	556	1099
"VA"	2005	690001	51690	1	"MARTINSVILLE CITY"	"PRECINCT #1"	5	387	15	402	374	12	386	368	15	383
"VA"	2005	690002	51690	2	"MARTINSVILLE CITY"	"PRECINCT #2"	5	361	260	621	338	271	609	330	278	608
"VA"	2005	690003	51690	3	"MARTINSVILLE CITY"	"PRECINCT #3"	5	241	155	396	225	161	386	230	157	387
"VA"	2005	690004	51690	4	"MARTINSVILLE CITY"	"PRECINCT #4"	5	458	221	679	414	243	657	426	231	657
"VA"	2005	690005	51690	5	"MARTINSVILLE CITY"	"PRECINCT #5"	5	627	666	1293	519	747	1266	548	720	1268
"VA"	2005	690006	51690	6	"MARTINSVILLE CITY"	"PRECINCT #6"	5	220	8	228	207	10	217	202	13	215
"VA"	2005	700101	51700	101	"NEWPORT NEWS CITY"	"DENBIGH"	3	971	347	1318	910	391	1301	906	395	1301
"VA"	2005	700102	51700	102	"NEWPORT NEWS CITY"	"EPES"	3	603	298	901	593	321	914	575	334	909
"VA"	2005	700103	51700	103	"NEWPORT NEWS CITY"	"JENKINS"	3	550	476	1026	534	506	1040	511	525	1036
"VA"	2005	700104	51700	104	"NEWPORT NEWS CITY"	"MCINTOSH"	3	530	174	704	508	189	697	494	201	695
"VA"	2005	700105	51700	105	"NEWPORT NEWS CITY"	"OYSTER POINT"	3	159	135	294	151	152	303	148	153	301
"VA"	2005	700106	51700	106	"NEWPORT NEWS CITY"	"RESERVOIR"	3	694	462	1156	671	509	1180	663	514	1177
"VA"	2005	700107	51700	107	"NEWPORT NEWS CITY"	"RICHNECK"	1	732	528	1260	688	585	1273	693	580	1273
"VA"	2005	700109	51700	109	"NEWPORT NEWS CITY"	"WINDSOR"	1	343	239	582	329	270	599	318	275	593
"VA"	2005	700110	51700	110	"NEWPORT NEWS CITY"	"GREENWOOD"	3	545	219	764	520	239	759	528	229	757
"VA"	2005	700201	51700	201	"NEWPORT NEWS CITY"	"BLAND"	3	107	69	176	100	76	176	94	77	171
"VA"	2005	700202	51700	202	"NEWPORT NEWS CITY"	"BOULEVARD"	1	496	563	1059	428	649	1077	454	626	1080
"VA"	2005	700203	51700	203	"NEWPORT NEWS CITY"	"CHARLES"	3	800	853	1653	741	932	1673	735	947	1682
"VA"	2005	700204	51700	204	"NEWPORT NEWS CITY"	"WELLESLEY"	1	345	303	648	319	347	666	322	336	658
"VA"	2005	700205	51700	205	"NEWPORT NEWS CITY"	"DEEP CREEK"	1	540	818	1358	485	904	1389	502	876	1378
"VA"	2005	700208	51700	208	"NEWPORT NEWS CITY"	"HIDENWOOD"	1	481	530	1011	391	631	1022	418	607	1025
"VA"	2005	700209	51700	209	"NEWPORT NEWS CITY"	"HILTON"	1	617	504	1121	548	592	1140	552	589	1141
"VA"	2005	700210	51700	210	"NEWPORT NEWS CITY"	"NELSON"	3	862	981	1843	795	1094	1889	826	1062	1888
"VA"	2005	700211	51700	211	"NEWPORT NEWS CITY"	"PALMER"	1	500	433	933	461	489	950	472	479	951
"VA"	2005	700212	51700	212	"NEWPORT NEWS CITY"	"RIVERSIDE"	1	456	423	879	380	512	892	401	488	889
"VA"	2005	700213	51700	213	"NEWPORT NEWS CITY"	"SANFORD"	3	235	339	574	198	387	585	215	369	584
"VA"	2005	700216	51700	216	"NEWPORT NEWS CITY"	"YATES"	1	417	450	867	362	518	880	379	500	879
"VA"	2005	700217	51700	217	"NEWPORT NEWS CITY"	"RIVERVIEW"	3	561	649	1210	497	716	1213	494	718	1212
"VA"	2005	700218	51700	218	"NEWPORT NEWS CITY"	"KILN CREEK"	1	907	675	1582	827	775	1602	822	780	1602
"VA"	2005	700219	51700	219	"NEWPORT NEWS CITY"	"DEER PARK"	1	586	510	1096	528	565	1093	538	564	1102
"VA"	2005	700302	51700	302	"NEWPORT NEWS CITY"	"BRIARFIELD"	3	424	168	592	393	190	583	389	191	580
"VA"	2005	700303	51700	303	"NEWPORT NEWS CITY"	"CARVER"	3	411	150	561	409	153	562	399	163	562
"VA"	2005	700304	51700	304	"NEWPORT NEWS CITY"	"CHESTNUT"	3	364	20	384	354	15	369	337	29	366
"VA"	2005	700305	51700	305	"NEWPORT NEWS CITY"	"DOWNTOWN"	3	150	57	207	149	60	209	147	64	211
"VA"	2005	700306	51700	306	"NEWPORT NEWS CITY"	"DUNBAR"	3	148	7	155	137	5	142	129	10	139
"VA"	2005	700307	51700	307	"NEWPORT NEWS CITY"	"HUNTINGTON"	3	233	8	241	227	8	235	216	16	232
"VA"	2005	700308	51700	308	"NEWPORT NEWS CITY"	"JEFFERSON"	3	378	18	396	372	13	385	360	25	385
"VA"	2005	700309	51700	309	"NEWPORT NEWS CITY"	"MAGRUDER"	3	432	23	455	417	22	439	416	26	442
"VA"	2005	700310	51700	310	"NEWPORT NEWS CITY"	"MARSHALL"	3	428	21	449	418	20	438	408	25	433
"VA"	2005	700311	51700	311	"NEWPORT NEWS CITY"	"NEWMARKET"	3	693	280	973	676	295	971	680	293	973
"VA"	2005	700312	51700	312	"NEWPORT NEWS CITY"	"NEWSOME PARK"	3	223	16	239	212	16	228	209	21	230
"VA"	2005	700313	51700	313	"NEWPORT NEWS CITY"	"REED"	3	713	53	766	693	57	750	674	70	744
"VA"	2005	700315	51700	315	"NEWPORT NEWS CITY"	"SEDGEFIELD"	1	375	434	809	347	469	816	370	450	820
"VA"	2005	700316	51700	316	"NEWPORT NEWS CITY"	"SOUTH MORRISON"	3	199	14	213	198	9	207	189	16	205
"VA"	2005	700318	51700	318	"NEWPORT NEWS CITY"	"WILSON"	3	458	59	517	441	68	509	430	82	512
"VA"	2005	700319	51700	319	"NEWPORT NEWS CITY"	"SAUNDERS"	1	604	663	1267	577	719	1296	571	721	1292
"VA"	2005	700320	51700	320	"NEWPORT NEWS CITY"	"WATKINS"	1	436	576	1012	418	629	1047	405	633	1038
"VA"	2005	710102	51710	102	"NORFOLK CITY"	"OCEAN VIEW SCHOOL"	2	669	453	1122	608	505	1113	622	520	1142
"VA"	2005	710103	51710	103	"NORFOLK CITY"	"NORTHSIDE"	2	459	380	839	382	445	827	404	454	858
"VA"	2005	710105	51710	105	"NORFOLK CITY"	"TUCKER HOUSE"	3	157	26	183	135	32	167	130	35	165
"VA"	2005	710201	51710	201	"NORFOLK CITY"	"OLD DOMINION"	2	431	310	741	355	382	737	366	403	769
"VA"	2005	710203	51710	203	"NORFOLK CITY"	"GHENT SQUARE"	3	426	152	578	370	196	566	372	213	585
"VA"	2005	710204	51710	204	"NORFOLK CITY"	"IMMANUEL"	3	329	44	373	303	54	357	292	64	356
"VA"	2005	710205	51710	205	"NORFOLK CITY"	"LAFAYETTE LIBRARY"	3	394	220	614	342	268	610	354	280	634
"VA"	2005	710207	51710	207	"NORFOLK CITY"	"LAMBERT'S POINT"	3	300	37	337	280	42	322	270	54	324
"VA"	2005	710208	51710	208	"NORFOLK CITY"	"LARCHMONT LIBRARY"	2	353	202	555	294	243	537	286	280	566
"VA"	2005	710209	51710	209	"NORFOLK CITY"	"LARCHMONT REC CENTER"	2	471	254	725	406	333	739	399	354	753
"VA"	2005	710210	51710	210	"NORFOLK CITY"	"MAURY"	3	668	236	904	586	309	895	586	329	915
"VA"	2005	710211	51710	211	"NORFOLK CITY"	"CHRYSLER MUSEUM"	3	672	271	943	588	322	910	597	363	960
"VA"	2005	710212	51710	212	"NORFOLK CITY"	"PARK PLACE"	3	439	47	486	421	53	474	405	76	481
"VA"	2005	710214	51710	214	"NORFOLK CITY"	"STUART"	3	959	248	1207	878	324	1202	872	347	1219
"VA"	2005	710215	51710	215	"NORFOLK CITY"	"SUBURBAN PARK"	3	511	411	922	430	468	898	432	492	924
"VA"	2005	710217	51710	217	"NORFOLK CITY"	"WESLEY"	2	325	220	545	292	243	535	308	242	550
"VA"	2005	710218	51710	218	"NORFOLK CITY"	"WILLARD"	3	598	403	1001	510	466	976	520	494	1014
"VA"	2005	710301	51710	301	"NORFOLK CITY"	"BALLENTINE"	3	640	114	754	602	139	741	573	167	740
"VA"	2005	710302	51710	302	"NORFOLK CITY"	"TANNERS CREEK"	3	309	96	405	306	99	405	286	126	412
"VA"	2005	710303	51710	303	"NORFOLK CITY"	"BOWLING PARK"	3	617	53	670	571	63	634	547	80	627
"VA"	2005	710304	51710	304	"NORFOLK CITY"	"COLEMAN PLACE SCHOOL"	3	297	123	420	296	118	414	278	143	421
"VA"	2005	710305	51710	305	"NORFOLK CITY"	"LAFAYETTE-WINONA"	3	627	126	753	581	139	720	578	167	745
"VA"	2005	710306	51710	306	"NORFOLK CITY"	"LINDENWOOD"	3	445	78	523	420	81	501	406	92	498
"VA"	2005	710308	51710	308	"NORFOLK CITY"	"NORVIEW METHODIST"	3	400	188	588	369	200	569	368	224	592
"VA"	2005	710309	51710	309	"NORFOLK CITY"	"NORVIEW MIDDLE SCHOOL"	3	590	111	701	550	120	670	539	141	680
